CT_TOX,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
0,-1.4675022349658404,0.03903980840513478,-1.1126484008148934,0.5383479578763486,-0.04535807803548722,-0.04347379977785841,-0.9937302171319755,0.43109769709175794,-0.7275042580992455,-0.8030876500194505
0,-1.3890554667445218,-0.17175323336704382,-0.26325119048568246,1.1875736556838368,0.5141984649158166,-0.5786355429485452,-0.2593529924896032,0.7314502362297756,-0.6581464091046868,-0.766217834308568
1,-0.925563116789086,-0.014919109046166201,0.2705471976320016,-0.8176350088778209,0.5495769430036165,-0.3703786731865102,-0.13918851605734,0.47503371920055876,0.5053408099529396,-0.6065424559587965
0,0.3308705372563034,-0.5155953867053877,0.5858253701775389,-0.09988059379602292,-0.4118087775235367,-0.9785899470125705,0.1795476243184235,-0.6974426108897659,0.7585186666808468,0.022459900675718594
1,-1.0628491497030326,-0.025930223539160142,-0.11569215879303116,-0.2004556994062301,0.879684561944814,-0.38919678241231537,-0.2549575319980533,-0.10026671887862175,-0.3983138915141337,-1.069771432812076
0,-0.9202627103505251,-0.03159454940643109,-0.2829552661956467,-0.30908108721880034,0.664980702199016,0.12435229157214565,-0.09743061855152237,-0.009304199977248549,-0.5802989851785719,-0.7283451689270032
0,0.5969130907872344,-0.8963168479137342,0.13854426542700005,0.10163602913866557,-1.2702837165208716,-0.8082114093068271,0.4777215700431551,-0.38185613254961354,-0.0028204673910150546,0.031752717489171585
0,-1.03027280347184,-0.18622570325584623,-1.894470094217679,0.9989820510687888,-0.12137781495244626,-0.307286925701684,-0.00970891980775452,0.12200967133019458,0.30395940428685553,-0.7273842535724796
0,-0.3250301159976095,0.9590888207828007,-1.34237942989512,0.16730690996479997,-0.16642230580287817,-1.0696735936747752,0.9327890080905747,0.5624411948720256,1.096530564361871,0.07543486377784483
0,-0.24886536568975418,0.8063396340559673,-0.76008666314797,0.17843724444748074,0.25194355009473385,-0.4069223001634376,0.35626486753361714,-0.0623219210550855,1.6848256441465632,-0.4902325829428033
0,-0.834482168464141,0.1582310848434318,-1.5020765507162608,0.1882917020913424,0.37749020796371496,-0.3473705749519262,1.1719340483525846,0.5420874054363228,1.6331977854120703,0.26454153769571415
0,-0.44260258676375513,1.0213213342484628,0.35964361821139545,-0.1607705873019679,0.5708424751881266,-0.45252195091583236,0.15864468631008782,0.2955391165923186,0.4131747564049042,-0.861205499009126
0,-0.6644073950193798,-0.4568413910400627,-0.28072134750358646,0.198704716419687,0.3318350079689699,-0.5765298212520121,0.030368033937365573,0.6379257721893421,-0.2909769389450634,-0.6338944168545898
0,-0.9093475150376973,-0.40212364552950014,-1.168570261999017,0.12628872635851857,-0.17738943641521235,-0.701486559865607,-0.27841086115661223,0.1511890314485977,-0.2720492888946027,-0.18872517379907566
0,0.20459143435181587,0.7078282630161521,-0.6361358093312631,0.006851441665916985,0.1538377766450508,-0.4487038379123367,0.5155309070460489,0.171732476568944,0.013340688479264893,-0.7596342016884478
1,-1.7652267681891405,-0.12340605809829785,-0.9942572152625623,0.3308759126800283,-0.0036873526505793726,-0.04827198806511373,-1.06843788619493,0.47021750272721075,-0.2755707766238719,-0.10434849834968829
0,-1.1190958746595978,-0.28863569033263736,-0.496844025957139,0.4643373740386811,-0.03258265962047576,-0.18129545940337638,-0.13473067437104272,0.5133972094800368,-0.5479309673977845,-0.37215940037651823
0,-0.005833682604816957,1.231619459106699,-1.2166006067145445,0.9010312673163634,0.405763512681942,-0.9204626546231385,0.7741756766143333,0.14267527098185975,1.2183202141016674,0.37096873653756024
0,-0.8241812821023017,0.9030347890269338,-1.9159604442758298,1.3294806490571642,-0.05730392597357322,-0.5653481600390143,0.09012501524124351,-0.2071267369871224,1.3150934388428948,-0.30299262132166727
0,0.28243008433229677,0.18862631589516113,-1.3770056704319564,0.7510778900645927,0.0007028488729905819,-1.3923093440708425,-0.002579174279914316,0.30257392943717304,-0.3688209190028817,-0.21429014944584296
0,-0.7019105616067076,-0.24079016341314488,-1.0999211576742454,0.6538737218176641,0.2027451576197516,-0.25154004635067173,-0.6518098284719549,0.004999397177131795,-1.0560569313327275,-1.4333926280197173
0,-0.615016743302981,-0.6310708106521085,-0.5612251334313044,0.16551284996787355,0.28225989533751633,-0.5380008477556564,0.22308452343713425,0.5006884001508161,-0.4658148533562408,-0.8667705337304878
0,-0.3185502696893289,-0.2849636087578369,-0.9681538977673172,0.26060250486140496,0.13900841478979586,-0.4656936994183123,-0.16029028971452997,0.059424820947999474,-0.7856893781189916,-1.0046163731954965
0,-0.6551347353917218,-0.17895585410147286,-1.6589821155310318,0.5263856507148987,0.3051953293902213,-0.8353052370395975,0.05826737954244873,0.26566828763018646,-0.2083059033680246,-0.4344900890605179
0,-0.5243317879325007,0.6876568418926433,-0.3158446305292577,-0.20413615153739487,-0.01151972959455766,-0.6721176711070477,0.02746357265712138,0.24507025359404003,0.4517952401221319,-0.12740399546930464
0,-0.9510422574301185,0.04427650509848426,0.42455387846558834,-0.07707189549068895,0.8017924770582499,-0.370714023598856,-0.19825021115107633,-0.19606186453073277,-0.018607536051110842,-0.9089050834854839
0,0.2920767285786088,3.7488821329175366,0.9549442862764544,-0.4065816034260609,-1.9074469854684197,-1.2065441136254067,0.3077966340636294,-0.29075590371588483,0.6071604388945677,-0.8073654344323345
0,-0.470064562624471,0.3116570583038093,-0.47534039439988407,0.28349294921201257,0.44862669913612374,-0.9896822796248563,0.008984577875732579,0.47700069241069065,0.13659246794380794,-0.7304312428764653
0,-0.6692648671832874,-0.23399059890850896,-1.0947955085015315,0.7189833976698802,-0.023613477602592487,-0.9576511053112826,0.42329088559510497,0.5063757128889277,-0.0718282072992562,0.23059473828081603
0,-0.8521159886677053,-0.14559411902871283,-0.16212136447448838,0.04850159116568811,0.4566036337239282,-0.7311265860491407,-0.2717218919475534,0.63521049469816,0.07143344913076562,-0.5465669190850604
0,-0.3409975185468975,-0.2794921707770199,-1.7158747220840638,0.04420850575666766,-0.2550753121694595,-1.1432705929189897,0.2706466720121443,0.021819230607352864,-0.1695329304372473,0.06937716795055292
0,-1.0263089200855424,-0.32137148334444515,-1.2041443394391034,0.07220334131307535,-0.2776436877959328,-0.47633772989789136,0.06750562317664227,0.6316465868751954,-0.12950923837592324,0.022601379415704097
0,0.39607712142327783,0.779315537915923,-1.0069815092065042,0.33685280486059305,0.03899298668904983,-1.327890880132743,0.30364456207688084,-0.2957093505388871,0.31034615739663046,-0.33951693445167697
0,-1.3366290032581543,-0.33049242595820266,-0.5311995353070501,0.5323516008380632,-0.05133502660727341,-0.2728294061115705,-0.5325915624805202,0.343257019201629,-0.7201479349495794,0.0625585465793021
0,-1.1337252699946214,0.40058310970713656,-1.9212524713160164,0.3941667389720895,0.26504803529961485,-0.5125084656391184,0.8328711114535624,0.595662588026814,2.962122634477625,0.4246079850713981
0,-1.3539716913866626,0.4350924309820392,-2.1995115635482207,0.5885968311852164,0.16755908604241426,-0.5102386688874329,0.598171448970153,0.4410007936298723,2.6242772156492022,0.257249695154339
0,-0.3575500695253608,-0.7340115695172634,0.18526746130170293,0.35996573902877144,-1.1625855274949612,-1.0312368006620658,0.18989294735047885,-0.19796178018707455,0.8596845247670329,0.45715129291620193
0,-1.2877630525841006,-0.805892535360922,-0.6923355902676225,0.3244895020556625,0.2718874317595018,-0.9091984978834393,0.017787619430011437,0.4780018726513102,-0.22850085172276702,-0.23760839733944292
1,-0.4540890234591507,-0.05937144941998145,-0.23853071513300592,0.7756406803717544,0.038658088997275915,-0.03525297667424468,-0.04938259080786503,-0.6561269912528644,0.47842566640394035,-0.4640066964152156
0,-1.0809160764645478,0.5997519185079963,-1.9510955103210026,1.1969585224034496,0.1479166914809763,-0.3343189099991681,0.2312624314390739,-0.07203421638964061,1.6591477374932155,-0.2677264207720235
1,0.3350039792168543,0.39154744995266894,-0.3976662280939834,0.5869188646302252,-0.06609738523106774,-0.360224871624326,-0.35022276110852785,-1.167972901994931,0.37996289573518605,-0.733616107451083
0,-0.6246866458707816,0.9866553450294206,-0.4815610430313345,-0.311486971162356,0.6733183482298848,-0.11790276805294761,0.3078859061960556,0.11588926435902067,1.0953410002152766,-0.29154228878933164
0,-1.4096955301081326,0.2236533743333758,0.2463305407916268,0.4075950130510858,1.130511262733261,-0.3605640321117617,-0.5894379388523598,-0.24786570882573297,-0.7300835028455698,-1.120183227080504
0,-1.591756302151459,-0.3431036967302962,-0.24593632166562127,0.7257056487941774,0.5590177339307102,-0.4358334032664787,-0.6459898275186836,0.7526880665474815,-0.8420179902558802,-0.5824406218663494
0,0.10326875302745017,0.04200278854076079,0.20862230493067271,1.9451473072150556,-0.7002304176660902,-0.08566963159958556,0.14643166035541774,1.1894079199729088,0.20587216182579088,0.4465894672808461
1,0.14105895106244248,-0.2498914870275385,0.5395994568901706,2.067981630156736,-1.40057486546115,0.5857271686189351,0.24942687409324402,1.651194729385272,0.0005949186299139819,-0.27081376551107017
1,0.43011756922230254,-0.2723848629572608,0.3865852538561875,1.9296162555979215,-1.078405454455125,0.3577926680929302,0.02220069005860056,1.455000188067454,0.06680522831629049,-0.28056465816354453
1,0.43263603637698544,-0.265766701496753,0.39347234779201495,1.9432997951355173,-1.0707601592680633,0.3654970382944071,0.026208205097938708,1.4550488068325136,0.06782893641881048,-0.28387461606578424
0,0.17910730758917204,0.20909338237203634,0.09851243598410461,1.7844755708261517,-1.0133658107672878,-0.08118651039830263,-0.016061915820533346,0.918711105826579,0.2336019948066918,0.25066491937525237
0,-0.5516175380564567,-0.11862567600855584,1.0221896282058391,1.0640527073894126,-0.2370962471223432,0.43100176530818934,-0.298933553919256,0.9399475899323657,-0.08067363983172422,0.41815877554752573
0,-0.3273057472738031,-0.32524536555728917,1.1867104811389089,0.05688781227464916,-0.2392974264249613,-0.910403600141693,0.6509096021613235,-0.3314075547276342,1.4379911809047325,-0.31929080239430796
0,0.04812087287351704,-0.9184458099422234,0.6123972794792009,0.10718366030111877,-0.246568225229875,-0.6875108660651607,-0.11273571239033792,-0.06112263161004956,1.2382154804436347,-0.06283976778861736
1,-0.2465660532211558,0.6526270390105353,-0.3785737417686857,1.0528136959158998,0.008527912797733747,0.401791744743279,-1.1576164394083923,-0.25680169885720044,0.7058208478359493,-0.6555665549013808
0,-0.8258767586657142,-1.0364846070879503,0.6158898922698528,0.7360871737194549,-0.25900727304107146,-0.2433808988428348,-0.47869932037649915,0.05335278447733048,0.5633693708676377,0.06385056443417308
1,-0.47829137776130787,-0.6650309393698046,-0.08373490570315083,0.48165538687088866,-0.6810614228134947,-0.872571739289296,0.37980976549819134,-0.08637241497543269,0.9655644471757648,0.038535010174329795
0,-0.49463591627034365,-1.5169215261136524,-0.28944454745157067,0.5237188157857391,-0.6401348407924411,-1.038674130093861,0.41672750310105694,-0.3208373936975292,0.6301762585892334,0.2685551294259651
0,-0.6929606028966154,-0.7000721909772257,0.6588543568123346,0.5676239259094953,-0.27373830600757654,-0.13590746507230433,-0.9812136472805345,-0.008976438280823349,-0.18004932421901687,-0.12111913818976262
0,-1.3816284257361504,-0.6912220616715323,0.02184212781138694,0.9958925363197744,0.35293088824295454,-0.1546757491397061,-0.7130811476358433,0.3050320530693298,-0.7972208855357817,-0.4632735703714875
0,-0.1413554818006848,0.08621749869817626,-1.3722878103142868,1.0751804081862653,-0.20791335560283322,-0.6028056955981693,0.4290720299310145,-0.14750625945197762,1.762377547893491,0.5078497760933312
0,-0.3914323359418118,-0.9827718790153532,-0.6487931650801908,0.8945159326568138,-0.6440532249390982,-0.037173570055541796,-0.24527839103838475,-0.14684789643305557,-0.21477457387758583,0.31320042133558806
0,-0.467763022620865,-1.6835441539095573,-0.030166804350261044,0.3788514063089871,-0.8912986106934264,-0.9751564848308254,0.19389048368106593,-0.16313124432911957,0.12584689644873925,0.32178293702339117
0,-0.8716947347656908,-0.35612855662971366,0.7132477362045702,0.2757893457430694,0.11585390805848679,0.09815934123056477,-0.8989531593978694,0.07115459579612178,0.06278379049168217,-0.28739116088615796
0,-0.8025184898611101,-0.5773104766817476,-0.19232103415614404,1.3011520773992098,-0.5093039163635984,-0.11949965446828438,-0.8333705308234666,0.0043656765561167375,-0.642143987863903,-0.27759649839807254
1,-0.26757713569096375,-1.3302055533195138,-0.04393678453228801,0.24398334581331121,-0.8947069223565248,-0.7256550949819798,0.3232032717931639,-0.22602523789822848,0.6053709869960816,-0.0621480245365592
0,0.14360798890021928,-1.392216630007877,-0.1261520020505906,0.5424796243241103,-0.512922316581661,-0.8631986220094432,0.15634748970316198,-0.18819416402225989,-0.07405679683053557,-0.0893272113218615
0,-0.018545620364717342,-0.8740171910318819,0.6339732687330287,2.16033849039259,-1.9621422312913717,0.9854132633729348,0.226737465813287,1.80390792961942,0.10443420319621617,0.14880537865299048
0,-0.018545620364717342,-0.8740171910318819,0.6339732687330287,2.16033849039259,-1.9621422312913717,0.9854132633729348,0.226737465813287,1.80390792961942,0.10443420319621617,0.14880537865299048
0,0.2970266043063139,-0.5031589039262314,0.8227677888488336,2.283360330737891,-1.6291726556686086,0.8025224157252108,0.16745388776168252,1.7138691881813812,0.1229933908477468,-0.06721389093394903
0,0.6726773131636595,-0.3061204736297576,0.5202551854017524,2.232261033119069,-1.5069188977936958,0.5213602234329535,0.2221802976011228,1.6549428082980988,0.4313046006076967,0.0015847443287945067
0,0.1696853232678147,-0.3018401621272096,1.0605989542895988,1.5211058422008115,-1.2694785464583784,0.589430880947087,0.10233086630961122,1.310777273863152,0.2802793449242258,-0.30621588827580515
1,-1.044466581254186,-1.0260794579793895,0.2219519367666835,1.1808046396923173,-0.9058047931967927,-0.11903013430805855,-0.8791615182653613,0.14814109945913875,-0.4287754018771329,0.461613767451509
1,-0.9550579453134724,-0.9656129246067868,-0.043547584100173106,0.8854665721416516,-0.6681600564266199,-0.23792341846527537,-0.5683028046247255,0.020962149127704943,0.026797389704316152,0.5264867284924172
1,-0.11758763707594373,-0.7783428581014019,0.41935752229261297,2.4666353003758212,-1.8680853150870018,1.1213795836991451,-0.2814603687518727,1.8202694891053244,0.3557765252235925,-0.023706741803730162
1,-0.024194153608219308,-0.6452661810137256,0.6645214320605309,2.544732251941745,-1.8998921922414986,1.0279364938212785,0.11450958158772466,1.8715537692233255,0.3490626133072006,0.25431917845731716
1,0.11315859567693119,-0.41240094068527755,0.8616284898263351,2.36348223561574,-1.326634136937969,1.438793828788528,0.0480137644604771,1.5077042990337852,0.3359007601541633,0.21253309681091195
0,0.4354349137669872,-0.6550013660087642,0.020514274953948045,1.5708489339988019,-1.6203951699483052,0.4180433033481235,0.36479450449049006,1.4139688601880607,0.6103681211173808,0.1422394025098575
0,-0.639952549472355,-0.18446017284593544,0.8589748169030449,1.468489599751567,-1.1924660963858693,0.14706913407210326,-0.6944437578069419,0.9202522535555341,0.2250206035713962,0.7531775455389563
0,-0.45106953042299797,-0.4141764931312442,0.7245806087231902,1.551903336299245,-0.842832574329774,0.7682812123194789,-0.6283265434342805,0.8760309201966887,0.29703432739355556,0.8426517335711086
0,0.07100555715001741,-0.13993222928202426,0.31991224249607614,1.5265481615279408,-1.3386511160141181,0.23160676640306424,-0.37466643885378065,0.7360268993197605,0.5598604321201691,0.7579224959178629
0,-0.11758763707594366,-0.7783428581014016,0.4193575222926132,2.466635300375821,-1.8680853150870023,1.1213795836991451,-0.2814603687518728,1.8202694891053244,0.3557765252235923,-0.02370674180373029
0,0.07834520102654208,-0.4106871477895713,1.124760855570284,2.402710227928449,-1.0593712977978413,1.3448240625454866,0.0720581645814189,1.40064847112553,0.3059400023717394,0.05413828674101501
0,0.19276232930925,-0.5898057745564455,0.1567222477478542,2.4067311931294877,-1.8311368622839437,0.8166087423964308,-0.022933043453742512,1.693605630756586,0.5067873913243677,0.09117456767827205
0,-0.46582507259114303,-0.26519899019151155,0.8771009739445195,1.4055275345323737,-1.0395505272890713,0.6000574972456143,-0.48070106756519854,0.9825995395296262,-0.02352692641509047,0.8803797754974134
0,-0.5189112492700422,0.1713306164360736,-2.121862189169405,-0.46105092712923257,0.12233616686664267,-0.19163212691782733,0.7207502007907601,0.30847016402019517,0.5585233480169204,0.15626925716068943
0,0.8450842291629136,0.1792139197031696,0.5049010204539531,0.9625762472994863,0.5225109331193893,-0.7652344884826309,0.07982569480838672,-0.3289198507905752,0.06928610965973588,-0.007043183443660364
0,1.3157781917733615,2.3515320379484437,-1.3109357850516874,0.08762092833809519,-0.3075148717656439,-1.0241419824762332,0.9825537307032369,0.05194150343327569,-0.13515312941049593,-0.7813341453349603
0,1.0938634150499063,2.463561051257892,-1.3440209373614,0.10310860289512229,-0.27252644119379693,-1.1070148211533537,0.8853218202350972,-0.014231670052144041,-0.11049035553147568,-0.8512041496881568
0,0.09227116016820952,-0.05541363856685407,0.8076667145406415,0.9843712699531729,-0.9725436357184347,-0.37383388947400353,-0.042887689180027055,0.1802833653169498,-0.5459217118558157,0.5913853358489325
0,-1.0120443562028587,-0.6824584714359156,0.02717528244789391,-0.6641199790771303,-0.4326366852766419,-0.08962080875584005,0.10564930618301084,-0.23447092773855394,-1.151457136141134,0.29707048046098733
0,-1.0556215924826342,-0.26221932290040756,0.028978652585066437,-1.2501005402140593,-0.7986652794897083,0.10145594675535882,0.04149025540054232,0.07457935906029081,-1.1583115760507936,0.750405122451659
0,-1.1570858320525035,-0.3674144572535397,-0.25462880483309486,-0.7611069578414789,-0.15027040176284648,-0.21357676014847826,0.2682872000632507,0.007754739116638338,-1.1713676001891624,0.09372510743668046
0,-1.1870676414101506,-0.3789209050653743,-0.4730981600986747,-1.1212672540743895,0.09018625249431146,-0.544497327695795,0.5136209485022536,0.9098870402975067,-1.059497538225986,0.05203515026829697
0,-0.5988984831934173,-1.2600376982682755,0.5811431746131748,-0.8709661357426554,-0.7987407997406111,-0.23119288405855193,0.25583088693485334,0.06229932787451437,-0.24035615563138327,0.6698825164427463
0,-0.31582615968784367,2.0249133774063592,0.17549180036938447,-1.20767860394819,-0.06461759144258067,-1.5816085263106576,0.5816261277050382,0.13725537276047975,0.036811030970837384,-0.06353624607426582
0,-0.009364016966930148,1.460518991008316,0.992096826363126,1.422314446190453,0.29587389108683204,-0.14659009091497446,0.19592229591986196,-1.1678300911986892,0.461583849750586,-0.6817755262655099
0,-0.9170999627641321,2.180892023951881,0.6950303455642185,-1.2419943802438942,-1.6457137158231971,-0.39914752817764804,-0.7242652349295507,0.2625484542443808,-0.3678262546150231,-0.713147237966724
0,-0.48169496941026324,-0.3625847843847394,1.6518742980919876,-0.8378487606420939,-0.5062599258721637,-0.1217888525745392,-0.05349418533380324,-0.03741594986538419,0.1283015436159039,-0.17823829730612858
0,-1.0570534212789797,-0.2083923949482537,-0.10957906113980434,0.5358285863377362,-0.6669147840617077,0.9574227179732899,-0.4558343513992291,0.23019344038254097,0.11673986122177951,0.4999111383939121
1,-0.31944461224097104,0.05439944904594099,0.8131936344048097,-1.000903758278175,0.792526669992279,1.423633834040972,-0.15171344304156817,-0.30174226524217257,-0.41426287817027885,0.6377079502394822
0,1.2858580660575885,0.5648020070592299,-0.8339378112660107,-0.8591718152435587,0.7980115036481953,0.02574368812994005,0.8843013934184806,0.7356100269349242,-0.4365814632698654,-0.8476797355126204
0,-0.5094479330286062,-0.020752923689725054,0.8579087504576276,-0.7662520811481535,0.736199170096966,0.8299926229801462,-0.1793174205480634,-0.6889033427703424,-0.9566790427289756,0.07691728751571016
0,-1.3749457125239164,-0.06749343397065515,-0.5679176823544027,-1.2581739919686774,-0.2120413201866518,-0.6282314226023071,0.24631954153017022,1.095323907852819,-0.6639147556015915,0.2299648265282201
0,-1.0007131418981585,1.1229675161831154,0.5877242701574465,-1.8184641686798881,0.0028106481388000715,-0.27493722792119374,0.14915582935511826,0.7992952816550828,-0.15648874630215506,-0.09893225310708534
0,-1.30935176007719,0.12703073071759194,-1.165903110943553,-0.5483586751589209,0.4539956966149206,0.6046169978192824,0.7416189545334795,0.6352556021890934,-0.05167439930202017,1.413559117697086
0,0.11256745219773005,-0.4381569883746507,-0.043340494160925024,0.26420293243473053,-0.6972090930813397,-0.6718692887763893,0.3597442411607168,0.14359475530601795,0.1888786135462672,0.5999694518404559
0,0.6473830662880572,0.22400137359083444,1.3101486644748228,0.49829428672331494,0.4311308635451074,-0.9932409334523753,1.1811205560126103,-0.3705942367508602,-0.09772435123418109,0.11419544167652679
0,0.11399707136813324,1.3193116495700137,0.8012922251474631,0.5248327042275166,1.0272132734440222,-0.4609961432241533,0.8849621562664411,-0.5247216814191628,-0.5027268742744562,-0.5324044130129861
0,0.5503425959932033,0.6419222316596597,1.7361344478859246,0.6042821618632667,0.2493683215175403,-0.6442342951177231,0.8820598631308196,-0.3708453512043363,-0.28382147455692464,0.112251205056591
0,1.8280643768170965,1.417930333671171,0.653262043721033,0.31210541554420423,-0.738470907256932,0.9324912705520053,1.7902040927105947,0.8784712927040692,-0.84958597016753,-1.9414185396951955
0,1.839316697693141,0.47447399402710133,0.7244915382244831,0.5819086127479376,-0.3628230954630441,0.4224892923249975,2.036159920746976,0.6937605803423785,-0.22762514307101894,-1.3338086143056425
0,0.7347859501169054,-0.945116396444708,0.4895203312260694,0.514272702749513,-1.4861120031024435,1.0987906276369857,1.3509276654471698,1.1490957416059873,-0.5178482795031191,-0.2700767535957956
0,3.0629711092406366,-0.585140912238129,-0.5365884928975219,0.5142501244930522,-0.6932585112699846,0.5300229233069348,0.9093713409038463,0.2181701686424892,-0.9139161059130397,-1.0323623572867116
0,3.2730869031151624,-0.6429790334493533,-0.6018892067101872,0.4367718481736937,-0.6500745056552779,0.4881977474810277,0.732046156294777,0.06996133378594277,-0.9958156548052408,-0.9321364757392473
0,3.1945075730085697,-0.5141543852077293,-0.17628583122497968,0.6951924233629293,-1.4008343275918098,0.988974537813275,1.1740565160985021,0.9693388985416785,-0.6176285759585887,-1.009518243977944
0,3.602544904893997,-0.3634923440766864,-0.3652325772473624,0.2966556134872312,-0.38927125316124794,0.6609013358153987,0.8143721718418722,-0.13551734580297142,-0.8926668166609989,-1.1983304048711076
0,2.1713820249318805,0.3078870556163262,0.4721640633765728,0.8808870898770017,-0.08343281155590972,0.5205694627372733,1.5106177575376516,0.8639243501530104,-0.5573206573464726,-2.061057308939524
0,2.342167040051153,0.32524930896968446,-0.5676013065106039,0.9464203740035548,-0.7618776873550706,0.7524276478836147,1.7947035323820304,-0.2655859181320059,-0.09480962591347321,-0.2821176664198944
0,2.1697922945301436,-0.4874621832370219,0.3656102687366291,0.41988626213696145,-0.1842490502878455,0.9675538097647768,1.5485859034654874,0.2011142542210149,-0.8852187004070514,-1.14655201955632
1,2.0700565646368583,-0.2632203797356437,0.27493026743043336,-0.03540624659107019,-1.1485353286495592,0.411150430443425,1.2411607378720886,0.22997603295576008,-0.7234254218962936,-0.0268559894529218
0,3.429878468607439,-0.40889846703464094,-0.051453475821791335,-0.43790727213276753,0.9719691180683833,0.3275977536139851,-1.6267630630537795,2.190143755128589,0.4593486376954568,-0.22143721281095977
0,2.890215888693528,0.3587124291751282,-0.4386886955301967,-0.48291158763805997,1.058201544233764,0.3406843723676641,-1.3142023136171248,2.475396462884912,0.036990973315642724,-0.695338104149318
0,2.6982766004827554,-0.3709316513822679,-0.016368032514579328,-0.12382923994329094,0.6338641678135422,0.42735069978045637,-1.1032411978466365,1.492032735766774,0.36283356582653703,-0.20943124617226072
0,3.5576573188025113,-0.4517562744004154,0.04205307759837597,-0.3204945890852263,0.8775605687470038,0.3256152261813403,-1.3800683268567142,1.616937297205748,0.18696485522093031,-0.06635374978007556
0,3.105734493713897,0.46164752892400296,-0.8995053322324277,-0.6858232231273619,0.7473319221769844,0.0848172436160761,-1.7211351734723743,2.041027050169481,0.1599189665879476,-0.5732516043705447
1,3.722021377939832,-0.435411149341709,-0.3880053334984023,-0.2636204346400107,0.40115720479446276,-0.3939783784819715,-2.0986686022626673,2.084273936863981,0.7152585871201451,-0.43611133624638143
0,3.7748326872230864,-0.3372209788440503,-0.01623703427703502,-0.3133143273491885,0.8787907227039387,-0.025930885731844905,-1.9179004789860037,1.837344546282245,0.6051189817478935,-0.4747822621276621
0,3.2538480011703883,-0.42062204311549894,-0.2609933011484584,-0.08246407958676126,0.14398361702741505,-0.3489410061998362,-1.6533912461595213,1.6571772540548098,0.6649110971619073,-0.3830131993258787
0,1.448643069807516,-0.7813200621615082,0.03209343741145217,0.8159818192368283,-0.7104694896061514,-0.16496456508441026,0.8634514961835087,0.49191813130986173,-0.5240700135606265,-0.5184468846070167
0,1.04368028477646,-0.43610619356864255,-0.8430428348870317,0.7480063655047734,-0.08258073291341114,0.7356904869925618,0.2842409056762153,-0.6747959429472977,-0.9572656739399216,-0.163200946700978
0,2.474867334753344,-0.13537693259327332,-0.08314299795602513,-0.313441304733549,-0.06249918186294111,0.07183814903804833,0.6797902256174894,-0.32243682904652166,0.04870257451434199,-0.18152804075496334
0,0.6586210576004794,-1.006319795333726,0.23441442778850646,-0.40483090481729084,-1.134628742273437,-0.6296128077825177,0.6964739027007231,0.09761987997700289,-0.20086647819702688,0.12164996084606164
0,1.6809081668600059,-1.3453505374677965,-0.45432899272992816,-0.019929641232504337,-0.5568927484926669,-0.12102064870181246,0.6498102268912337,-0.4247188851508094,-0.5182833457711896,0.23499480065199035
0,2.4811636782383766,0.7550486854390565,-0.5484525103059882,0.7549146964035668,-1.2931113877303573,1.0557921455090493,2.6673802876052792,-0.1567649577195243,-0.13248354791032427,-0.45824971870146125
1,2.4237305533766302,0.8246796794594392,-0.4785657985823741,0.9415111020681725,-1.439593514686829,1.2890926505462268,2.67962184437146,-0.002065146613011367,-0.016610793329181646,-0.3542737926478433
0,2.4237305533766302,0.8246796794594392,-0.4785657985823741,0.9415111020681725,-1.439593514686829,1.2890926505462268,2.67962184437146,-0.002065146613011367,-0.016610793329181646,-0.3542737926478433
0,2.589675068037209,1.1572308654120667,-0.24622938342487616,0.6547637378778658,-1.1422586679684814,1.1602222013618353,2.7083085247866294,-0.09279592904953375,0.04893663662852088,-0.5882795908195441
0,0.36516536415192374,2.0150549038990855,0.6884745166487977,0.05725249810661433,-0.6904980710274293,-0.7865896520122212,0.20761450980632454,-0.29456567247180054,0.04111158823334399,-0.7652914044908771
0,0.6984637801638238,0.29585472508979566,0.8846679396852997,1.3525847874268546,0.2589604458566379,-0.7624374221615136,-0.022236596785557273,-0.8220045638178559,0.5174764027275501,-0.5960863205535861
0,0.660114072876986,-1.1742782987331093,-0.6855000800690351,0.42405583078298276,-0.5910957152377522,-0.9289582816355357,1.0153669592412276,-0.4249591559431396,0.27206362136857626,0.2655821048072747
0,1.318765633311331,-0.2624648658936384,-0.06980779027743184,1.0879803110787605,-0.6024184735567178,1.6351470572281859,1.1867102108515686,-0.3222123271432559,-1.3100209466354378,-0.3621631587937623
1,1.318765633311331,-0.2624648658936384,-0.06980779027743184,1.0879803110787605,-0.6024184735567178,1.6351470572281859,1.1867102108515686,-0.3222123271432559,-1.3100209466354378,-0.3621631587937623
0,1.2365099353257,-0.24136532430887503,-1.4655254982322035,-0.24986852510139834,-0.5244969410467356,0.2877818122954019,1.231517839231779,-1.2786375824474698,-0.6394151012085969,0.08744334475317901
0,-0.7769631153650831,-0.1729810942681832,0.7233415982829835,-0.7057833951013883,0.29473698054972663,0.023123839956732842,-0.45028394678968847,-0.7354738062344902,-0.04730736752991635,-0.43286458522285354
0,-0.6856763975532838,-0.16343709365967765,0.8130582880373157,-0.69624250230159,0.253060146450081,-0.35313549094980357,-0.3428086237914195,-0.43355593193330805,-0.17310805984486877,-0.28552774994858143
0,0.7692868286791056,0.03295816464944339,0.06361503946261336,0.22413675314538972,0.5687282530897646,-0.2730928306423458,0.0594205061946526,0.17833229609302373,-1.4283132177886886,-1.3690168251536337
